timestamp,city,temperature_C,humidity_%,air_quality_index,weather_condition
2023-01-11 18:00:00,Cape Town,16.5,51,174,Foggy
2023-01-11 18:00:00,Durban,19.9,78,42,Sunny
2023-01-11 18:00:00,Pretoria,26.0,56,61,Foggy
2023-01-11 18:00:00,Bloemfontein,20.6,66,111,Rainy
2023-01-11 19:00:00,Johannesburg,26.2,52,105,Stormy
2023-01-11 19:00:00,Cape Town,28.2,46,77,Sunny
2023-01-11 19:00:00,Durban,21.7,57,173,Sunny
2023-01-11 19:00:00,Pretoria,19.4,64,91,Stormy
2023-01-11 19:00:00,Bloemfontein,12.2,79,170,Stormy
2023-01-11 20:00:00,Johannesburg,30.6,65,43,Stormy
2023-01-11 20:00:00,Cape Town,22.4,70,83,Sunny
2023-01-11 20:00:00,Durban,23.5,64,106,Stormy
2023-01-11 20:00:00,Pretoria,14.4,71,149,Stormy
2023-01-11 20:00:00,Bloemfontein,19.1,67,160,Sunny
2023-01-11 21:00:00,Johannesburg,17.8,84,179,Sunny
2023-01-11 21:00:00,Cape Town,28.9,47,91,Rainy
2023-01-11 21:00:00,Durban,31.4,45,61,Foggy
2023-01-11 21:00:00,Pretoria,19.3,51,88,Cloudy
2023-01-11 21:00:00,Bloemfontein,28.0,70,122,Sunny
2023-01-11 22:00:00,Johannesburg,19.3,64,156,Cloudy
2023-01-11 22:00:00,Cape Town,24.4,80,60,Rainy
2023-01-11 22:00:00,Durban,24.0,78,156,Foggy
2023-01-11 22:00:00,Pretoria,20.5,61,161,Foggy
2023-01-11 22:00:00,Bloemfontein,24.7,52,110,Foggy
2023-01-11 23:00:00,Johannesburg,28.1,75,158,Rainy
2023-01-11 23:00:00,Cape Town,18.4,47,138,Stormy
2023-01-11 23:00:00,Durban,20.7,62,101,Foggy
2023-01-11 23:00:00,Pretoria,18.7,52,45,Foggy
2023-01-11 23:00:00,Bloemfontein,18.3,41,174,Rainy
2023-01-12 00:00:00,Johannesburg,23.8,89,123,Stormy
2023-01-12 00:00:00,Cape Town,22.8,57,42,Foggy
2023-01-12 00:00:00,Durban,27.7,87,84,Foggy
2023-01-12 00:00:00,Pretoria,25.8,56,145,Stormy
2023-01-12 00:00:00,Bloemfontein,20.1,83,82,Sunny
2023-01-12 01:00:00,Johannesburg,32.1,62,157,Sunny
2023-01-12 01:00:00,Cape Town,22.3,48,140,Foggy
2023-01-12 01:00:00,Durban,19.4,40,73,Cloudy
2023-01-12 01:00:00,Pretoria,21.8,48,61,Stormy
2023-01-12 01:00:00,Bloemfontein,19.9,54,169,Stormy
2023-01-12 02:00:00,Johannesburg,19.2,47,101,Cloudy
2023-01-12 02:00:00,Cape Town,23.6,66,41,Stormy
2023-01-12 02:00:00,Durban,28.1,50,132,Rainy
2023-01-12 02:00:00,Pretoria,19.6,82,124,Stormy
2023-01-12 02:00:00,Bloemfontein,18.3,68,114,Stormy
2023-01-12 03:00:00,Johannesburg,25.8,79,85,Stormy
2023-01-12 03:00:00,Cape Town,18.8,76,83,Sunny
2023-01-12 03:00:00,Durban,21.2,47,144,Rainy
2023-01-12 03:00:00,Pretoria,21.0,41,92,Stormy
2023-01-12 03:00:00,Bloemfontein,21.7,79,112,Rainy
2023-01-12 04:00:00,Johannesburg,28.0,45,176,Rainy
2023-01-12 04:00:00,Cape Town,30.5,77,57,Rainy
2023-01-12 04:00:00,Durban,23.7,65,72,Cloudy
2023-01-12 04:00:00,Pretoria,24.7,75,87,Stormy
2023-01-12 04:00:00,Bloemfontein,31.7,56,134,Sunny
2023-01-12 05:00:00,Johannesburg,19.6,75,112,Sunny
2023-01-12 05:00:00,Cape Town,16.6,79,57,Sunny
2023-01-12 05:00:00,Durban,15.6,40,77,Sunny
2023-01-12 05:00:00,Pretoria,19.7,43,166,Stormy
2023-01-12 05:00:00,Bloemfontein,16.2,86,173,Sunny
2023-01-12 06:00:00,Johannesburg,16.9,53,54,Rainy
2023-01-12 06:00:00,Cape Town,26.7,73,96,Cloudy
2023-01-12 06:00:00,Durban,21.1,81,102,Foggy
2023-01-12 06:00:00,Pretoria,13.8,65,177,Sunny
2023-01-12 06:00:00,Bloemfontein,24.3,42,34,Foggy
2023-01-12 07:00:00,Johannesburg,29.6,42,56,Foggy
2023-01-12 07:00:00,Cape Town,25.2,65,124,Foggy
2023-01-12 07:00:00,Durban,16.4,89,113,Rainy
2023-01-12 07:00:00,Pretoria,18.0,87,141,Sunny
2023-01-12 07:00:00,Bloemfontein,27.1,40,118,Stormy
2023-01-12 08:00:00,Johannesburg,22.7,60,113,Rainy
2023-01-12 08:00:00,Cape Town,22.4,88,145,Stormy
2023-01-12 08:00:00,Durban,23.8,72,145,Sunny
2023-01-12 08:00:00,Pretoria,19.1,77,172,Rainy
2023-01-12 08:00:00,Bloemfontein,25.9,63,150,Foggy
2023-01-12 09:00:00,Johannesburg,28.9,44,99,Rainy
2023-01-12 09:00:00,Cape Town,20.6,86,120,Rainy
2023-01-12 09:00:00,Durban,25.6,57,178,Sunny
2023-01-12 09:00:00,Pretoria,23.3,62,69,Foggy
2023-01-12 09:00:00,Bloemfontein,28.4,89,167,Foggy
2023-01-12 10:00:00,Johannesburg,24.3,44,151,Cloudy
2023-01-12 10:00:00,Cape Town,24.5,84,84,Cloudy
2023-01-12 10:00:00,Durban,18.3,77,122,Stormy
2023-01-12 10:00:00,Pretoria,20.8,44,102,Cloudy
2023-01-12 10:00:00,Bloemfontein,23.0,79,80,Sunny
2023-01-12 11:00:00,Johannesburg,23.3,69,40,Rainy
2023-01-12 11:00:00,Cape Town,17.2,65,152,Foggy
2023-01-12 11:00:00,Durban,22.4,47,154,Rainy
2023-01-12 11:00:00,Pretoria,12.5,70,81,Sunny
2023-01-12 11:00:00,Bloemfontein,17.7,64,105,Rainy
2023-01-12 12:00:00,Johannesburg,14.5,76,140,Foggy
2023-01-12 12:00:00,Cape Town,22.6,40,94,Cloudy
2023-01-12 12:00:00,Durban,24.1,81,178,Stormy
2023-01-12 12:00:00,Pretoria,18.0,54,51,Foggy
2023-01-12 12:00:00,Bloemfontein,11.2,47,46,Foggy
2023-01-12 13:00:00,Johannesburg,20.4,56,119,Foggy
2023-01-12 13:00:00,Cape Town,23.4,87,107,Foggy
2023-01-12 13:00:00,Durban,20.5,84,35,Sunny
2023-01-12 13:00:00,Pretoria,15.6,47,172,Foggy
2023-01-12 13:00:00,Bloemfontein,23.3,66,42,Rainy
2023-01-12 14:00:00,Johannesburg,12.7,74,89,Sunny
2023-01-12 14:00:00,Cape Town,20.1,45,87,Cloudy
2023-01-12 14:00:00,Durban,23.7,65,76,Rainy
2023-01-12 14:00:00,Pretoria,31.8,44,49,Rainy
2023-01-12 14:00:00,Bloemfontein,25.8,89,175,Rainy
2023-01-12 15:00:00,Johannesburg,15.8,43,46,Rainy
2023-01-12 15:00:00,Cape Town,18.4,54,48,Sunny
2023-01-12 15:00:00,Durban,18.2,82,110,Cloudy
2023-01-12 15:00:00,Pretoria,15.9,74,151,Cloudy
2023-01-12 15:00:00,Bloemfontein,25.4,87,73,Foggy
2023-01-12 16:00:00,Johannesburg,24.1,56,100,Stormy
2023-01-12 16:00:00,Cape Town,28.0,82,79,Sunny
2023-01-12 16:00:00,Durban,20.6,52,87,Cloudy
2023-01-12 16:00:00,Pretoria,18.1,53,141,Sunny
2023-01-12 16:00:00,Bloemfontein,18.5,79,173,Sunny
2023-01-12 17:00:00,Johannesburg,17.3,43,119,Foggy
2023-01-12 17:00:00,Cape Town,14.4,63,44,Cloudy
2023-01-12 17:00:00,Durban,23.6,82,74,Stormy
2023-01-12 17:00:00,Pretoria,10.7,55,59,Stormy
2023-01-12 17:00:00,Bloemfontein,18.7,49,175,Stormy
2023-01-12 18:00:00,Johannesburg,16.2,84,123,Rainy
2023-01-12 18:00:00,Cape Town,11.4,45,151,Cloudy
2023-01-12 18:00:00,Durban,20.0,68,35,Rainy
2023-01-12 18:00:00,Pretoria,20.7,71,135,Rainy
2023-01-12 18:00:00,Bloemfontein,21.7,71,35,Rainy
2023-01-12 19:00:00,Johannesburg,28.1,87,149,Foggy
2023-01-12 19:00:00,Cape Town,21.5,80,162,Foggy
2023-01-12 19:00:00,Durban,24.1,71,64,Sunny
2023-01-12 19:00:00,Pretoria,21.4,87,40,Sunny
2023-01-12 19:00:00,Bloemfontein,24.9,52,32,Cloudy
2023-01-12 20:00:00,Johannesburg,10.3,80,102,Cloudy
2023-01-12 20:00:00,Cape Town,15.2,62,112,Foggy
2023-01-12 20:00:00,Durban,21.0,62,59,Sunny
2023-01-12 20:00:00,Pretoria,26.7,64,141,Sunny
2023-01-12 20:00:00,Bloemfontein,29.0,81,87,Rainy
2023-01-12 21:00:00,Johannesburg,20.6,69,148,Stormy
2023-01-12 21:00:00,Cape Town,19.7,49,128,Stormy
2023-01-12 21:00:00,Durban,17.2,50,40,Stormy
2023-01-12 21:00:00,Pretoria,16.6,41,105,Foggy
2023-01-12 21:00:00,Bloemfontein,17.5,81,83,Stormy
2023-01-12 22:00:00,Johannesburg,20.1,57,119,Stormy
2023-01-12 22:00:00,Cape Town,15.1,55,35,Rainy
2023-01-12 22:00:00,Durban,18.5,86,77,Cloudy
2023-01-12 22:00:00,Pretoria,27.2,81,105,Foggy
2023-01-12 22:00:00,Bloemfontein,26.8,41,88,Sunny
2023-01-12 23:00:00,Johannesburg,12.2,66,56,Rainy
2023-01-12 23:00:00,Cape Town,29.8,86,148,Stormy
2023-01-12 23:00:00,Durban,24.1,85,92,Sunny
2023-01-12 23:00:00,Pretoria,21.5,82,46,Rainy
2023-01-12 23:00:00,Bloemfontein,19.0,56,149,Foggy
2023-01-13 00:00:00,Johannesburg,20.1,65,65,Stormy
2023-01-13 00:00:00,Cape Town,20.9,67,147,Foggy
2023-01-13 00:00:00,Durban,26.2,69,173,Rainy
2023-01-13 00:00:00,Pretoria,20.2,53,100,Sunny
2023-01-13 00:00:00,Bloemfontein,21.9,76,58,Cloudy
2023-01-13 01:00:00,Johannesburg,18.7,42,172,Stormy
2023-01-13 01:00:00,Cape Town,25.4,58,135,Foggy
2023-01-13 01:00:00,Durban,10.1,60,93,Sunny
2023-01-13 01:00:00,Pretoria,24.6,68,177,Sunny
2023-01-13 01:00:00,Bloemfontein,20.7,64,99,Cloudy
2023-01-13 02:00:00,Johannesburg,16.8,71,45,Rainy
2023-01-13 02:00:00,Cape Town,13.3,57,129,Cloudy
2023-01-13 02:00:00,Durban,13.1,73,170,Cloudy
2023-01-13 02:00:00,Pretoria,26.6,82,91,Rainy
2023-01-13 02:00:00,Bloemfontein,15.7,48,176,Rainy
2023-01-13 03:00:00,Johannesburg,16.5,77,99,Rainy
2023-01-13 03:00:00,Cape Town,23.4,59,38,Sunny
2023-01-13 03:00:00,Durban,23.8,71,161,Sunny
2023-01-13 03:00:00,Pretoria,24.3,61,97,Stormy
2023-01-13 03:00:00,Bloemfontein,32.4,68,73,Stormy
2023-01-13 04:00:00,Johannesburg,26.5,70,112,Cloudy
2023-01-13 04:00:00,Cape Town,31.1,70,61,Cloudy
2023-01-13 04:00:00,Durban,15.4,41,89,Stormy
2023-01-13 04:00:00,Pretoria,30.8,63,46,Foggy
2023-01-13 04:00:00,Bloemfontein,33.1,78,136,Cloudy
2023-01-13 05:00:00,Johannesburg,22.1,63,158,Foggy
2023-01-13 05:00:00,Cape Town,24.8,51,124,Foggy
2023-01-13 05:00:00,Durban,34.1,56,121,Rainy
2023-01-13 05:00:00,Pretoria,24.8,81,159,Sunny
2023-01-13 05:00:00,Bloemfontein,16.5,81,53,Stormy
2023-01-13 06:00:00,Johannesburg,18.4,50,69,Sunny
2023-01-13 06:00:00,Cape Town,22.1,89,104,Stormy
2023-01-13 06:00:00,Durban,19.7,81,56,Sunny
2023-01-13 06:00:00,Pretoria,26.5,88,78,Stormy
2023-01-13 06:00:00,Bloemfontein,25.7,69,113,Sunny
2023-01-13 07:00:00,Johannesburg,30.9,77,57,Rainy
2023-01-13 07:00:00,Cape Town,18.3,81,69,Foggy
2023-01-13 07:00:00,Durban,25.6,72,106,Stormy
2023-01-13 07:00:00,Pretoria,28.2,86,51,Foggy
2023-01-13 07:00:00,Bloemfontein,28.6,59,136,Stormy
2023-01-13 08:00:00,Johannesburg,23.8,51,102,Stormy
2023-01-13 08:00:00,Cape Town,15.8,51,119,Rainy
2023-01-13 08:00:00,Durban,16.6,75,159,Sunny
2023-01-13 08:00:00,Pretoria,31.6,70,86,Stormy
2023-01-13 08:00:00,Bloemfontein,22.9,78,53,Sunny
2023-01-13 09:00:00,Johannesburg,26.7,60,167,Rainy
2023-01-13 09:00:00,Cape Town,28.1,63,171,Cloudy
2023-01-13 09:00:00,Durban,22.8,73,157,Foggy
2023-01-13 09:00:00,Pretoria,26.4,75,125,Stormy
2023-01-13 09:00:00,Bloemfontein,25.5,72,177,Rainy
2023-01-13 10:00:00,Johannesburg,21.4,71,138,Sunny
2023-01-13 10:00:00,Cape Town,23.3,55,178,Stormy
2023-01-13 10:00:00,Durban,28.1,70,169,Sunny
2023-01-13 10:00:00,Pretoria,30.7,55,110,Cloudy
2023-01-13 10:00:00,Bloemfontein,25.3,46,75,Stormy
2023-01-13 11:00:00,Johannesburg,31.7,71,44,Foggy
2023-01-13 11:00:00,Cape Town,23.2,84,56,Stormy
2023-01-13 11:00:00,Durban,25.2,62,133,Foggy
2023-01-13 11:00:00,Pretoria,16.9,82,126,Sunny
2023-01-13 11:00:00,Bloemfontein,16.7,70,128,Stormy
2023-01-13 12:00:00,Johannesburg,15.5,62,61,Rainy
2023-01-13 12:00:00,Cape Town,18.2,79,170,Rainy
2023-01-13 12:00:00,Durban,22.4,48,58,Cloudy
2023-01-13 12:00:00,Pretoria,24.8,45,124,Rainy
2023-01-13 12:00:00,Bloemfontein,29.1,66,118,Cloudy
2023-01-13 13:00:00,Johannesburg,14.1,47,158,Sunny
2023-01-13 13:00:00,Cape Town,18.9,50,83,Foggy
2023-01-13 13:00:00,Durban,20.6,63,83,Sunny
2023-01-13 13:00:00,Pretoria,28.4,86,158,Foggy
2023-01-13 13:00:00,Bloemfontein,23.7,56,113,Foggy
2023-01-13 14:00:00,Johannesburg,16.2,72,160,Cloudy
2023-01-13 14:00:00,Cape Town,27.7,74,137,Rainy
2023-01-13 14:00:00,Durban,27.5,48,33,Rainy
2023-01-13 14:00:00,Pretoria,27.3,58,131,Cloudy
2023-01-13 14:00:00,Bloemfontein,22.6,52,115,Cloudy
2023-01-13 15:00:00,Johannesburg,21.1,67,81,Sunny
2023-01-13 15:00:00,Cape Town,29.2,82,71,Cloudy
2023-01-13 15:00:00,Durban,21.8,65,144,Rainy
2023-01-13 15:00:00,Pretoria,34.8,67,166,Cloudy
2023-01-13 15:00:00,Bloemfontein,18.8,59,68,Cloudy
2023-01-13 16:00:00,Johannesburg,21.9,53,40,Foggy
2023-01-13 16:00:00,Cape Town,24.2,65,71,Cloudy
2023-01-13 16:00:00,Durban,31.9,85,145,Sunny
2023-01-13 16:00:00,Pretoria,21.9,77,142,Cloudy
2023-01-13 16:00:00,Bloemfontein,26.2,79,101,Stormy
2023-01-13 17:00:00,Johannesburg,23.2,86,149,Stormy
2023-01-13 17:00:00,Cape Town,18.5,76,75,Foggy
2023-01-13 17:00:00,Durban,27.8,63,150,Foggy
2023-01-13 17:00:00,Pretoria,25.1,46,139,Stormy
2023-01-13 17:00:00,Bloemfontein,22.9,50,121,Foggy
2023-01-13 18:00:00,Johannesburg,23.1,86,86,Foggy
2023-01-13 18:00:00,Cape Town,17.1,65,83,Rainy
2023-01-13 18:00:00,Durban,18.0,53,107,Rainy
2023-01-13 18:00:00,Pretoria,21.7,74,59,Cloudy
2023-01-13 18:00:00,Bloemfontein,17.1,85,122,Stormy
2023-01-13 19:00:00,Johannesburg,22.0,84,108,Sunny
2023-01-13 19:00:00,Cape Town,23.5,77,135,Stormy
2023-01-13 19:00:00,Durban,21.8,86,93,Stormy
2023-01-13 19:00:00,Pretoria,10.7,62,36,Rainy
2023-01-13 19:00:00,Bloemfontein,17.3,61,110,Rainy
2023-01-13 20:00:00,Johannesburg,34.2,89,81,Foggy
2023-01-13 20:00:00,Cape Town,19.3,72,30,Sunny
2023-01-13 20:00:00,Durban,24.4,43,174,Rainy
2023-01-13 20:00:00,Pretoria,17.4,43,33,Foggy
2023-01-13 20:00:00,Bloemfontein,32.8,48,64,Sunny
2023-01-13 21:00:00,Johannesburg,28.0,47,65,Rainy
2023-01-13 21:00:00,Cape Town,17.9,66,61,Stormy
2023-01-13 21:00:00,Durban,22.4,53,150,Stormy
2023-01-13 21:00:00,Pretoria,14.1,55,128,Sunny
2023-01-13 21:00:00,Bloemfontein,18.0,86,60,Sunny
2023-01-13 22:00:00,Johannesburg,18.2,87,68,Rainy
2023-01-13 22:00:00,Cape Town,22.9,80,161,Rainy
2023-01-13 22:00:00,Durban,18.9,41,137,Sunny
2023-01-13 22:00:00,Pretoria,17.0,51,65,Sunny
2023-01-13 22:00:00,Bloemfontein,18.5,46,30,Foggy
2023-01-13 23:00:00,Johannesburg,26.5,65,116,Foggy
2023-01-13 23:00:00,Cape Town,17.1,83,115,Foggy
2023-01-13 23:00:00,Durban,13.9,58,130,Stormy
2023-01-13 23:00:00,Pretoria,24.0,69,166,Stormy
2023-01-13 23:00:00,Bloemfontein,19.6,60,105,Foggy
2023-01-14 00:00:00,Johannesburg,19.1,54,31,Foggy
2023-01-14 00:00:00,Cape Town,26.2,78,146,Sunny
2023-01-14 00:00:00,Durban,21.1,77,137,Stormy
2023-01-14 00:00:00,Pretoria,15.2,70,151,Foggy
2023-01-14 00:00:00,Bloemfontein,15.1,43,142,Cloudy
2023-01-14 01:00:00,Johannesburg,20.7,73,122,Rainy
2023-01-14 01:00:00,Cape Town,21.7,60,84,Foggy
2023-01-14 01:00:00,Durban,25.7,55,124,Stormy
2023-01-14 01:00:00,Pretoria,33.4,67,148,Foggy
2023-01-14 01:00:00,Bloemfontein,26.4,88,38,Cloudy
2023-01-14 02:00:00,Johannesburg,24.5,71,103,Sunny
2023-01-14 02:00:00,Cape Town,24.8,78,151,Stormy
2023-01-14 02:00:00,Durban,21.4,86,160,Sunny
2023-01-14 02:00:00,Pretoria,18.0,58,39,Rainy
2023-01-14 02:00:00,Bloemfontein,19.6,45,169,Sunny
2023-01-14 03:00:00,Johannesburg,15.7,86,67,Foggy
2023-01-14 03:00:00,Cape Town,7.4,47,37,Cloudy
2023-01-14 03:00:00,Durban,32.3,59,161,Sunny
2023-01-14 03:00:00,Pretoria,27.3,42,38,Cloudy
2023-01-14 03:00:00,Bloemfontein,35.8,53,106,Stormy
2023-01-14 04:00:00,Johannesburg,25.0,61,142,Stormy
2023-01-14 04:00:00,Cape Town,24.6,76,30,Foggy
2023-01-14 04:00:00,Durban,26.6,47,142,Foggy
2023-01-14 04:00:00,Pretoria,13.3,64,79,Foggy
2023-01-14 04:00:00,Bloemfontein,21.5,65,141,Cloudy
2023-01-14 05:00:00,Johannesburg,21.6,53,150,Rainy
2023-01-14 05:00:00,Cape Town,22.8,44,54,Rainy
2023-01-14 05:00:00,Durban,20.2,57,170,Rainy
2023-01-14 05:00:00,Pretoria,20.7,67,85,Stormy
2023-01-14 05:00:00,Bloemfontein,19.5,66,140,Stormy
2023-01-14 06:00:00,Johannesburg,30.9,67,97,Rainy
2023-01-14 06:00:00,Cape Town,17.0,85,96,Foggy
2023-01-14 06:00:00,Durban,22.3,63,123,Sunny
2023-01-14 06:00:00,Pretoria,24.5,84,42,Rainy
2023-01-14 06:00:00,Bloemfontein,15.7,49,74,Sunny
2023-01-14 07:00:00,Johannesburg,24.5,89,92,Rainy
2023-01-14 07:00:00,Cape Town,20.4,86,176,Sunny
2023-01-14 07:00:00,Durban,29.2,74,82,Foggy
2023-01-14 07:00:00,Pretoria,22.6,84,80,Stormy
2023-01-14 07:00:00,Bloemfontein,22.2,82,148,Rainy
2023-01-14 08:00:00,Johannesburg,21.1,58,111,Rainy
2023-01-14 08:00:00,Cape Town,22.2,51,121,Foggy
2023-01-14 08:00:00,Durban,18.1,67,152,Cloudy
2023-01-14 08:00:00,Pretoria,29.0,88,66,Rainy
2023-01-14 08:00:00,Bloemfontein,18.0,74,109,Sunny
2023-01-14 09:00:00,Johannesburg,24.1,77,106,Foggy
2023-01-14 09:00:00,Cape Town,27.7,61,45,Cloudy
2023-01-14 09:00:00,Durban,31.9,67,75,Rainy
2023-01-14 09:00:00,Pretoria,13.3,60,94,Rainy
2023-01-14 09:00:00,Bloemfontein,31.4,45,144,Stormy
2023-01-14 10:00:00,Johannesburg,21.0,62,125,Cloudy
2023-01-14 10:00:00,Cape Town,32.3,69,106,Foggy
2023-01-14 10:00:00,Durban,29.5,72,178,Sunny
2023-01-14 10:00:00,Pretoria,31.3,78,120,Rainy
2023-01-14 10:00:00,Bloemfontein,15.0,86,164,Foggy
2023-01-14 11:00:00,Johannesburg,23.7,89,113,Stormy
2023-01-14 11:00:00,Cape Town,16.8,84,86,Rainy
2023-01-14 11:00:00,Durban,28.1,70,50,Cloudy
2023-01-14 11:00:00,Pretoria,25.4,52,116,Foggy
2023-01-14 11:00:00,Bloemfontein,29.3,59,130,Sunny
2023-01-14 12:00:00,Johannesburg,17.4,89,70,Stormy
2023-01-14 12:00:00,Cape Town,24.8,45,104,Foggy
2023-01-14 12:00:00,Durban,27.0,84,104,Rainy
2023-01-14 12:00:00,Pretoria,17.5,53,95,Sunny
2023-01-14 12:00:00,Bloemfontein,17.5,57,145,Rainy
2023-01-14 13:00:00,Johannesburg,21.7,63,64,Rainy
2023-01-14 13:00:00,Cape Town,21.8,84,155,Cloudy
2023-01-14 13:00:00,Durban,22.2,82,118,Cloudy
2023-01-14 13:00:00,Pretoria,27.1,62,54,Rainy
2023-01-14 13:00:00,Bloemfontein,14.6,55,102,Stormy
2023-01-14 14:00:00,Johannesburg,15.6,73,109,Cloudy
2023-01-14 14:00:00,Cape Town,23.4,83,133,Cloudy
2023-01-14 14:00:00,Durban,17.9,84,163,Cloudy
2023-01-14 14:00:00,Pretoria,16.7,60,151,Cloudy
2023-01-14 14:00:00,Bloemfontein,24.8,49,59,Sunny
2023-01-14 15:00:00,Johannesburg,17.9,57,117,Rainy
2023-01-14 15:00:00,Cape Town,28.2,54,33,Sunny
2023-01-14 15:00:00,Durban,20.0,79,38,Foggy
2023-01-14 15:00:00,Pretoria,16.4,56,45,Foggy
2023-01-14 15:00:00,Bloemfontein,16.8,54,128,Foggy
2023-01-14 16:00:00,Johannesburg,30.9,44,49,Sunny
2023-01-14 16:00:00,Cape Town,24.5,54,175,Rainy
2023-01-14 16:00:00,Durban,22.3,43,138,Foggy
2023-01-14 16:00:00,Pretoria,22.4,49,124,Cloudy
2023-01-14 16:00:00,Bloemfontein,23.7,85,38,Foggy
2023-01-14 17:00:00,Johannesburg,17.4,69,146,Stormy
2023-01-14 17:00:00,Cape Town,12.9,48,81,Cloudy
2023-01-14 17:00:00,Durban,16.7,46,159,Cloudy
2023-01-14 17:00:00,Pretoria,24.4,78,69,Cloudy
2023-01-14 17:00:00,Bloemfontein,23.0,78,114,Foggy
2023-01-14 18:00:00,Johannesburg,21.1,44,118,Cloudy
2023-01-14 18:00:00,Cape Town,24.0,70,49,Stormy
2023-01-14 18:00:00,Durban,17.1,41,42,Sunny
2023-01-14 18:00:00,Pretoria,20.6,78,135,Stormy
2023-01-14 18:00:00,Bloemfontein,17.9,74,111,Rainy
2023-01-14 19:00:00,Johannesburg,28.9,50,147,Cloudy
2023-01-14 19:00:00,Cape Town,27.2,61,88,Stormy
2023-01-14 19:00:00,Durban,14.9,58,155,Foggy
2023-01-14 19:00:00,Pretoria,25.0,63,134,Rainy
2023-01-14 19:00:00,Bloemfontein,18.8,43,44,Stormy
2023-01-14 20:00:00,Johannesburg,24.1,53,131,Cloudy
2023-01-14 20:00:00,Cape Town,23.3,75,36,Foggy
2023-01-14 20:00:00,Durban,20.7,47,109,Cloudy
2023-01-14 20:00:00,Pretoria,24.3,58,71,Rainy
2023-01-14 20:00:00,Bloemfontein,25.9,46,39,Stormy
2023-01-14 21:00:00,Johannesburg,22.4,73,65,Cloudy
2023-01-14 21:00:00,Cape Town,24.2,62,163,Rainy
2023-01-14 21:00:00,Durban,17.9,68,155,Foggy
2023-01-14 21:00:00,Pretoria,22.0,63,104,Stormy
2023-01-14 21:00:00,Bloemfontein,11.6,65,156,Stormy
2023-01-14 22:00:00,Johannesburg,20.2,42,104,Rainy
2023-01-14 22:00:00,Cape Town,18.4,77,107,Stormy
2023-01-14 22:00:00,Durban,17.8,78,88,Foggy
2023-01-14 22:00:00,Pretoria,21.5,47,49,Foggy
2023-01-14 22:00:00,Bloemfontein,26.7,46,166,Stormy
2023-01-14 23:00:00,Johannesburg,18.5,84,158,Cloudy
2023-01-14 23:00:00,Cape Town,18.2,43,64,Cloudy
2023-01-14 23:00:00,Durban,22.9,42,133,Foggy
2023-01-14 23:00:00,Pretoria,21.7,62,70,Cloudy
2023-01-14 23:00:00,Bloemfontein,21.8,50,71,Rainy
2023-01-15 00:00:00,Johannesburg,15.3,75,156,Sunny
2023-01-15 00:00:00,Cape Town,23.1,56,162,Stormy
2023-01-15 00:00:00,Durban,21.2,53,141,Rainy
2023-01-15 00:00:00,Pretoria,25.3,70,124,Foggy
2023-01-15 00:00:00,Bloemfontein,23.8,62,111,Sunny
2023-01-15 01:00:00,Johannesburg,25.0,89,108,Foggy
2023-01-15 01:00:00,Cape Town,21.0,89,65,Sunny
2023-01-15 01:00:00,Durban,19.1,47,108,Rainy
2023-01-15 01:00:00,Pretoria,27.0,71,145,Sunny
2023-01-15 01:00:00,Bloemfontein,18.4,88,42,Cloudy
2023-01-15 02:00:00,Johannesburg,21.7,83,107,Rainy
2023-01-15 02:00:00,Cape Town,23.1,68,127,Stormy
2023-01-15 02:00:00,Durban,21.3,70,67,Foggy
2023-01-15 02:00:00,Pretoria,15.7,53,165,Cloudy
2023-01-15 02:00:00,Bloemfontein,19.0,76,118,Stormy
2023-01-15 03:00:00,Johannesburg,9.9,69,122,Sunny
2023-01-15 03:00:00,Cape Town,9.9,61,64,Cloudy
2023-01-15 03:00:00,Durban,17.6,76,45,Stormy
2023-01-15 03:00:00,Pretoria,24.2,82,46,Rainy
2023-01-15 03:00:00,Bloemfontein,26.4,55,159,Sunny
2023-01-15 04:00:00,Johannesburg,23.0,69,163,Stormy
2023-01-15 04:00:00,Cape Town,24.7,56,98,Sunny
2023-01-15 04:00:00,Durban,27.6,48,95,Stormy
2023-01-15 04:00:00,Pretoria,12.3,48,136,Foggy
2023-01-15 04:00:00,Bloemfontein,18.4,77,139,Rainy
2023-01-15 05:00:00,Johannesburg,24.6,72,47,Cloudy
2023-01-15 05:00:00,Cape Town,17.4,40,161,Stormy
2023-01-15 05:00:00,Durban,25.8,43,154,Sunny
2023-01-15 05:00:00,Pretoria,15.8,71,57,Rainy
2023-01-15 05:00:00,Bloemfontein,14.6,81,134,Cloudy
2023-01-15 06:00:00,Johannesburg,23.4,55,63,Sunny
2023-01-15 06:00:00,Cape Town,22.8,62,143,Rainy
2023-01-15 06:00:00,Durban,28.3,52,142,Sunny
2023-01-15 06:00:00,Pretoria,19.8,76,68,Rainy
2023-01-15 06:00:00,Bloemfontein,23.0,57,59,Cloudy
2023-01-15 07:00:00,Johannesburg,22.8,73,87,Cloudy
2023-01-15 07:00:00,Cape Town,25.2,45,97,Sunny
2023-01-15 07:00:00,Durban,12.7,85,78,Rainy
2023-01-15 07:00:00,Pretoria,17.1,86,105,Stormy
2023-01-15 07:00:00,Bloemfontein,28.5,81,157,Cloudy
2023-01-15 08:00:00,Johannesburg,22.6,46,112,Stormy
2023-01-15 08:00:00,Cape Town,16.4,61,92,Stormy
